level_0,index,doc_id,title,doc_sim,par_sim,par_length,doc_length,question_type,truths,q,para,q_id,answer,score,idxs,ids,pos,ner,target,sum_span_score,max_span_score,min_span_score,avg_span_score,sum_doc_score,max_doc_score,min_doc_score,avg_doc_score,first_occurence,num_occurence
2,20973,34552384,Future Music Festival,0.3920969665050506,0.0,2,563,2,"['268,000 tweets per minute']",What can be viewed as an informal language where the language instances whose input is yes?,Blasterjaxx -,269,Blasterjaxx,0.9968711137771606,"(0, 11)",20973,['NNP'],[''],0,0.9968711137771606,0.9968711137771606,0.9968711137771606,0.9968711137771606,0.0,0.0,0.0,0.0,145,1
3,20972,34552384,Future Music Festival,0.3920969665050506,0.0,2,563,2,"['268,000 tweets per minute']",What can be viewed as an informal language where the language instances whose input is yes?,Tchami -,269,Tchami,0.9967069029808044,"(0, 6)",20972,['NNP'],['GPE'],0,0.9967069029808044,0.9967069029808044,0.9967069029808044,0.9967069029808044,0.0,0.0,0.0,0.0,144,1
0,21009,47701231,Integer set library,0.4778834283351898,0.2682697399563927,13,143,2,['January 2013'],What are the three integer responses to a decision problem?,All computations are performed in exact integer arithmetic using GMP or imath.,270,GMP or imath,0.938483715057373,"(65, 77)",21009,"['NN', 'CC', 'NN']","['ORG', '', '']",0,3.0468943119049072,0.938483715057373,0.5505274534225464,0.7617235779762268,5.434800652599428,0.5003714300013531,0.0,0.15096668479442854,22,1
1,21027,411215,Integer programming,0.4913698434829712,0.0453606322588243,95,2525,2,['January 2013'],What are the three integer responses to a decision problem?,"Let ""V"" be the maximum absolute value of the coefficients in formula_5 and formula_25. If ""n"" (the number of variables) is a fixed constant, then the feasibility problem can be solved in time polynomial in ""m"" and log ""V"". This is trivial for the case ""n""=1. The case ""n""=2 was solved in 1981 by Herbert Scarf. The general case was solved in 1983 by Hendrik Lenstra, combining ideas by Laszlo Lovasz and Peter van Emde Boas.",270,"""m"" and log ""V""",0.9185079336166382,"(206, 221)",21027,"['``', 'VB', ""''"", 'CC', 'VB', '``', 'NNP', ""''""]","['', '', '', '', '', '', '', '']",0,2.0523651242256165,0.9185079336166382,0.2285534143447876,0.6841217080752054,28.459737530624846,0.5233543045723746,0.0,0.13175804412326317,40,1
2,20992,411215,Integer programming,0.4913698434829712,0.4325394222892547,4,2525,2,['January 2013'],What are the three integer responses to a decision problem?,Sparse Integer Programming.,270,Sparse Integer Programming.,0.7746090888977051,"(0, 27)",20992,"['NNP', 'NNP', 'NNP', '.']","['PERSON', 'PERSON', 'PERSON', '']",0,2.1174078583717346,0.7746090888977051,0.5772145986557007,0.7058026194572449,28.459737530624846,0.5233543045723746,0.0,0.13175804412326317,5,1
3,21038,411215,Integer programming,0.4913698434829712,0.0,3,2525,2,['January 2013'],What are the three integer responses to a decision problem?,Production planning.,270,Production planning.,0.6673403978347778,"(0, 20)",21038,"['NN', 'NN', '.']","['', '', '']",0,1.3060595393180847,0.6673403978347778,0.6387191414833069,0.6530297696590424,28.459737530624846,0.5233543045723746,0.0,0.13175804412326317,51,1
0,21131,3681422,Comparison of programming languages (string functions),0.3596611320972442,0.0,1,2862,2,['Nuclear'],What answer denotes that a solution has accepted an input string?,var ,271,var,0.8843043446540833,"(0, 3)",21131,['NN'],[''],0,2.827790141105652,0.9763450622558594,0.8843043446540833,0.9425967137018839,24.757143696023128,0.5860131714900975,0.0,0.03354626517076305,64,1
1,21204,3681422,Comparison of programming languages (string functions),0.3596611320972442,0.0,2,2862,2,['Nuclear'],What answer denotes that a solution has accepted an input string?,Equality.,271,Equality,0.8670781254768372,"(0, 8)",21204,['NN'],[''],0,4.424256294965744,0.9822937846183776,0.0344533324241638,0.6320366135665348,24.757143696023128,0.5860131714900975,0.0,0.03354626517076305,137,2
2,21126,19944005,Closest string,0.4266984760761261,0.0,2,927,2,['Nuclear'],What answer denotes that a solution has accepted an input string?,Approximability.,271,Approximability,0.8670781254768372,"(0, 15)",21126,['NN'],[''],0,3.7382460832595825,0.9822937846183776,0.8670781254768372,0.9345615208148956,14.732371060174005,0.5698932280446278,0.0,0.15346219854347923,59,1
3,21283,3681422,Comparison of programming languages (string functions),0.3596611320972442,0.0,2,2862,2,['Nuclear'],What answer denotes that a solution has accepted an input string?,APL.,271,APL,0.8670781254768372,"(0, 3)",21283,['NN'],[''],0,5.222281098365784,0.9822937846183776,0.6839202642440796,0.870380183060964,24.757143696023128,0.5860131714900975,0.0,0.03354626517076305,216,2
0,21346,1520758,Null graph,0.5396240949630737,0.5803472289890279,5,585,2,['the American national anthem'],What kind of graph is an example of an input used in a decision problem?,Order-zero graph.,272,Order-zero,0.8155563473701477,"(0, 10)",21346,"['NN', 'HYPH', 'CD']","['', '', '']",0,2.0665289759635925,0.8155563473701477,0.4993212223052978,0.6888429919878641,15.941448257097115,0.6786864599364949,0.1811206860735178,0.49817025803428483,0,1
1,21347,1520758,Null graph,0.5396240949630737,0.5803472289890279,3,585,2,['the American national anthem'],What kind of graph is an example of an input used in a decision problem?,Edgeless graph.,272,Edgeless,0.7966641187667847,"(0, 8)",21347,['NN'],[''],0,1.9681695103645325,0.7966641187667847,0.4291784167289734,0.6560565034548441,15.941448257097115,0.6786864599364949,0.1811206860735178,0.49817025803428483,1,1
2,21360,3498846,Cyclic graph,0.5256261825561523,0.4379168674497934,31,37,2,['the American national anthem'],What kind of graph is an example of an input used in a decision problem?,"In mathematics, a cyclic graph may mean a graph that contains a cycle, or a graph that is a cycle, with varying definitions of cycles. See:",272,cyclic,0.7391451597213745,"(18, 24)",21360,['NN'],['ORG'],0,0.7391451597213745,0.7391451597213745,0.7391451597213745,0.7391451597213745,0.9500382900569455,0.5121214226071521,0.0,0.23750957251423638,14,1
3,21368,13672415,Shrikhande graph,0.5477454662322998,0.0,2,491,2,['the American national anthem'],What kind of graph is an example of an input used in a decision problem?,Properties.,272,Properties,0.691592276096344,"(0, 10)",21368,['NNS'],[''],0,46.6099388897419,0.9754223227500916,0.2417179495096206,0.6473602623575263,13.274162426659075,0.6523738824003841,0.0,0.3318540606664769,22,2
0,21397,60141647,Word-representable graph,0.5650714635848999,0.5039470542930699,6,2528,2,['Super Bowl XLVII halftime show'],What is the term for the set of all connected graphs related to this decision problem?,Motivation to study the graphs.,273,Motivation,0.9793578386306764,"(0, 10)",21397,['VB'],[''],0,20.43448556214571,0.9793578386306764,0.1116134896874427,0.6591769536176035,61.28939766433225,0.7721673123558135,0.0,0.27607836785735246,25,1
1,21401,670531,Perfect graph,0.5363592505455017,0.4725685951425196,5,1396,2,['Super Bowl XLVII halftime show'],What is the term for the set of all connected graphs related to this decision problem?,Algorithms on perfect graphs.,273,Algorithms,0.9519035816192628,"(0, 10)",21401,['NNS'],[''],0,12.393492640927434,0.9519035816192628,0.0207059513777494,0.5901663162346397,19.297056367743345,0.6608485667699946,0.0,0.17867644784947542,29,1
2,21420,60141647,Word-representable graph,0.5650714635848999,0.3281290905082861,16,2528,2,['Super Bowl XLVII halftime show'],What is the term for the set of all connected graphs related to this decision problem?,Known computational complexities for problems on word-representable graphs can be summarised as follows:,273,computational complexities,0.9371688961982728,"(6, 32)",21420,"['JJ', 'NNS']","['', '']",0,1.860513687133789,0.9371688961982728,0.9233447909355164,0.9302568435668945,61.28939766433225,0.7721673123558135,0.0,0.27607836785735246,48,1
3,21470,29106883,Block graph,0.5153917074203491,0.0,2,909,2,['Super Bowl XLVII halftime show'],What is the term for the set of all connected graphs related to this decision problem?,Characterization.,273,Characterization,0.8963832855224609,"(0, 16)",21470,['NN'],[''],0,3.23513662815094,0.8963832855224609,0.5964994430541992,0.808784157037735,4.9556380464499314,0.5880856825148147,0.0,0.24778190232249658,98,1
0,21537,49478913,Binary Reed–Solomon encoding,0.3616450130939483,0.0,1,1001,2,['Life Is But a Dream'],What encoding decision needs to be made in order to determine an exact definition of the formal language?,formula_38,274,formula_38,0.8966621160507202,"(0, 10)",21537,['NNP'],[''],0,2.768825262784958,0.9266884922981262,0.0531608760356903,0.6922063156962395,7.011663657243118,0.4711943254674314,0.0,0.07459216656641615,60,1
1,21539,49478913,Binary Reed–Solomon encoding,0.3616450130939483,0.0,1,1001,2,['Life Is But a Dream'],What encoding decision needs to be made in order to determine an exact definition of the formal language?,formula_40,274,formula_40,0.858042299747467,"(0, 10)",21539,['PRP'],[''],0,5.113732993602753,0.8809415698051453,0.5102375149726868,0.7305332848003933,7.011663657243118,0.4711943254674314,0.0,0.07459216656641615,62,1
2,21519,49478913,Binary Reed–Solomon encoding,0.3616450130939483,0.0,1,1001,2,['Life Is But a Dream'],What encoding decision needs to be made in order to determine an exact definition of the formal language?,formula_1,274,formula_1,0.843005359172821,"(0, 9)",21519,['JJ'],[''],0,24.30736319348216,0.9672111868858336,0.0340407490730285,0.4264449683067046,7.011663657243118,0.4711943254674314,0.0,0.07459216656641615,42,1
3,21542,49478913,Binary Reed–Solomon encoding,0.3616450130939483,0.0,1,1001,2,['Life Is But a Dream'],What encoding decision needs to be made in order to determine an exact definition of the formal language?,formula_46,274,formula_46,0.843005359172821,"(0, 10)",21542,['NNP'],[''],0,3.478512614965439,0.843005359172821,0.4650759398937225,0.6957025229930878,7.011663657243118,0.4711943254674314,0.0,0.07459216656641615,65,1
0,21563,48589,Graph,0.5541386604309082,0.5374871620071111,5,5,2,['132'],What type of graph is an example of an output used in a decision problem?,Graph may refer to:,275,Graph,0.9817927479743958,"(0, 5)",21563,['NNP'],[''],0,1.9418698251247406,0.9817927479743958,0.4561364948749542,0.6472899417082468,0.5374871620071111,0.5374871620071111,0.5374871620071111,0.5374871620071111,7,2
1,21575,1520758,Null graph,0.5646413564682007,0.2225259372693548,29,585,2,['132'],What type of graph is an example of an output used in a decision problem?,"In category theory, the order-zero graph is, according to some definitions of ""category of graphs,"" the initial object in the category. ",275,order-zero,0.762536883354187,"(24, 34)",21575,"['NN', 'HYPH', 'CD']","['CARDINAL', 'CARDINAL', 'CARDINAL']",0,1.740303859114647,0.8283027410507202,0.1494642347097396,0.580101286371549,15.941448257097115,0.6786864599364949,0.1811206860735178,0.49817025803428483,19,1
2,21556,1520758,Null graph,0.5646413564682007,0.6072525344786972,5,585,2,['132'],What type of graph is an example of an output used in a decision problem?,Order-zero graph.,275,Order-zero,0.751651406288147,"(0, 10)",21556,"['NN', 'HYPH', 'CD']","['', '', '']",0,2.0665289759635925,0.8155563473701477,0.4993212223052978,0.6888429919878641,15.941448257097115,0.6786864599364949,0.1811206860735178,0.49817025803428483,0,1
3,21557,1520758,Null graph,0.5646413564682007,0.6072525344786972,3,585,2,['132'],What type of graph is an example of an output used in a decision problem?,Edgeless graph.,275,Edgeless,0.7423269748687744,"(0, 8)",21557,['NN'],[''],0,1.9681695103645325,0.7966641187667847,0.4291784167289734,0.6560565034548441,15.941448257097115,0.6786864599364949,0.1811206860735178,0.49817025803428483,1,1
0,21600,60141647,Word-representable graph,0.4680101275444031,0.4204123546239572,6,2528,2,['The Mrs. Carter Show'],What is the term for the set of all unconnected graphs related to this decision problem?,Motivation to study the graphs.,276,Motivation,0.9640278816223145,"(0, 10)",21600,['VB'],[''],0,20.43448556214571,0.9793578386306764,0.1116134896874427,0.6591769536176035,61.28939766433225,0.7721673123558135,0.0,0.27607836785735246,19,1
1,21606,670531,Perfect graph,0.4460847973823547,0.3942352160067668,5,1396,2,['The Mrs. Carter Show'],What is the term for the set of all unconnected graphs related to this decision problem?,Algorithms on perfect graphs.,276,Algorithms,0.9323986172676086,"(0, 10)",21606,['NNS'],[''],0,12.393492640927434,0.9519035816192628,0.0207059513777494,0.5901663162346397,19.297056367743345,0.6608485667699946,0.0,0.17867644784947542,25,1
2,21625,60141647,Word-representable graph,0.4680101275444031,0.2737381286109904,16,2528,2,['The Mrs. Carter Show'],What is the term for the set of all unconnected graphs related to this decision problem?,Known computational complexities for problems on word-representable graphs can be summarised as follows:,276,computational complexities,0.9233447909355164,"(6, 32)",21625,"['JJ', 'NNS']","['', '']",0,1.860513687133789,0.9371688961982728,0.9233447909355164,0.9302568435668945,61.28939766433225,0.7721673123558135,0.0,0.27607836785735246,44,1
3,21641,56030164,Χ-bounded,0.5009523630142212,0.0,2,516,2,['The Mrs. Carter Show'],What is the term for the set of all unconnected graphs related to this decision problem?,Nontriviality.,276,Nontriviality,0.8847260475158691,"(0, 13)",21641,['NN'],[''],0,3.1204826533794403,0.8963832855224609,0.2316740602254867,0.5200804422299067,25.833145020920917,0.7109841278084407,0.0,0.2532661276560874,60,1
0,21737,49478913,Binary Reed–Solomon encoding,0.3342998623847961,0.0,1,1001,2,['Rise Up'],What encoding decision needs to be made in order to determine an inaccurate definition of the formal language? ,formula_38,277,formula_38,0.8923137784004211,"(0, 10)",21737,['NNP'],[''],0,2.768825262784958,0.9266884922981262,0.0531608760356903,0.6922063156962395,7.011663657243118,0.4711943254674314,0.0,0.07459216656641615,60,1
1,21739,49478913,Binary Reed–Solomon encoding,0.3342998623847961,0.0,1,1001,2,['Rise Up'],What encoding decision needs to be made in order to determine an inaccurate definition of the formal language? ,formula_40,277,formula_40,0.8524181842803955,"(0, 10)",21739,['PRP'],[''],0,5.113732993602753,0.8809415698051453,0.5102375149726868,0.7305332848003933,7.011663657243118,0.4711943254674314,0.0,0.07459216656641615,62,1
2,21719,49478913,Binary Reed–Solomon encoding,0.3342998623847961,0.0,1,1001,2,['Rise Up'],What encoding decision needs to be made in order to determine an inaccurate definition of the formal language? ,formula_1,277,formula_1,0.8350908756256104,"(0, 9)",21719,['JJ'],[''],0,24.30736319348216,0.9672111868858336,0.0340407490730285,0.4264449683067046,7.011663657243118,0.4711943254674314,0.0,0.07459216656641615,42,1
